,PC1,PC2,country_group
0,4.160268151992466,4.372939023164367,United Kingdom
1,3.1363211911862554,-0.30923720220403045,Other
2,0.973260831980354,1.38252730893627,Other
3,1.202882674721287,2.694690675271968,Other
4,-1.583566060479378,0.9756054598608019,Other
5,1.1742507124505106,2.3534041571914006,Other
6,-3.8387615707335354,0.4843490995231622,Other
7,0.17289172271696995,2.038383122169918,Spain
8,-1.2762605653026116,1.2951262003630255,Other
9,1.8280031475833332,0.8966309962626787,Other
10,2.916556539403,2.606022793644086,Switzerland
11,0.3555110904980356,1.4063109249667223,Other
12,2.669862363553288,2.8647800215315926,Other
13,1.7212575033781887,1.13983198855265,Other
14,-2.4448955256679503,0.3290927692077961,Belgium
15,3.428994367965998,0.06659346322343199,Belgium
16,-0.5695261630842766,-0.09892783179839527,Other
17,1.599813978101301,-0.9062031001994078,Belgium
18,-1.2398949490371542,3.1254099218317815,Other
19,-1.3300064037657924,-0.8741103701610264,Other
20,2.353460757581186,0.794348313611484,Other
21,1.0444584053162373,1.3226309689432065,Switzerland
22,0.5583756956975078,0.46426277200128235,Other
23,-1.6021089934981791,1.302144718733997,Other
24,0.04507366259866026,1.1158009084452662,Other
25,-0.7845812396123855,0.6718937963185099,Other
26,0.7250447390771144,1.210745652871789,Switzerland
27,2.4232071078463333,2.3867615304591894,Switzerland
28,0.005622107832295762,0.42958099318721454,Belgium
29,1.835664377566481,0.6523480797875277,Belgium
30,1.6691218991331576,0.21579790718708086,Other
31,1.2032545265164882,0.5129268819924964,Belgium
32,-0.7277816750162307,1.2771223725350442,Switzerland
33,-1.4182336444169332,0.004158511541613389,Other
34,1.9653210646002335,-0.0014457968963189356,Other
35,-0.4549894210612372,1.0675966734206053,Belgium
36,0.07025994266970095,-0.0883369873892468,Other
37,0.8861870815389722,0.029297004152095157,Other
38,0.46687286250650983,0.9366137017783399,Belgium
39,2.3375270563019854,-0.10887460988976863,Belgium
40,1.7664380909923136,1.2807276039136668,Belgium
41,1.4432770085171738,0.9379544986951267,Switzerland
42,0.6209742034102784,-0.2521733844980949,Belgium
43,-4.164514770612323,1.2203154831540861,Belgium
44,-2.2912486701329944,0.48612429037836563,Belgium
45,-1.6839732245569106,1.6807367268956315,Other
46,0.8146332160016018,2.0084657572057667,Other
47,2.256685683388928,1.0603963308421749,Other
48,1.2709568287829136,0.2159294480081328,Belgium
49,1.917588611463072,0.4527523775913297,Belgium
50,3.257359513752994,2.483970217727634,Switzerland
51,-0.9327986971120348,1.6887569287987747,Switzerland
52,0.6124056392189237,0.2834149524510711,Other
53,-0.32028518540480755,0.6238340608541337,France
54,-1.0937638734520612,1.5286309644153075,Other
55,7.207696131423431,2.125935386794068,Other
56,2.8782050011987645,0.2861428400140838,Belgium
57,-0.2947349819056329,1.168504851895829,Switzerland
58,-0.39516218142991,1.3174335727092383,Other
59,0.29596804107975355,-0.028325100396763527,Spain
60,-0.11819683737151167,0.22640304816410148,Other
61,2.332326236705985,-1.1367906643705545,Belgium
62,0.5456764984118808,1.20880470638714,Other
63,0.036995855123282025,0.7890372748431977,Other
64,-0.7453296961058912,1.3341183821337512,Germany
65,0.18603045418427794,0.3566483317177777,Germany
66,3.5343422657465844,1.2046415961195849,Other
67,2.4130080198349053,0.8038015244261266,Other
68,-1.7230194861795909,0.952991629166485,Other
69,3.162737031379007,0.40238717291951687,Other
70,2.333764641953856,2.737536004287823,Other
71,4.951335753790688,0.27757450677587525,Other
72,-0.028394675181392263,0.6932096195675016,Other
73,2.19199818798125,3.2140529470922554,Other
74,-1.0196443812785123,1.491685337951515,Other
75,3.444223236198272,-0.5402908009824048,France
76,1.9946309899246368,1.3896101865323112,Other
77,-2.4562454988956453,0.43392083160812656,France
78,-1.2214069249041652,-0.8669080923756192,Spain
79,2.4899667229265594,1.795910625612591,Other
80,-2.6575912165666797,0.6557967821447221,Spain
81,0.29012448908545047,1.5896563759461495,Other
82,-1.10211076512836,1.1029694468441524,Belgium
83,-0.7870163143584181,1.3242395821547492,Spain
84,2.409554182435769,1.0830054742864677,Belgium
85,-2.2311224439035686,-1.1951258487783045,Spain
86,4.057349465451128,0.818031068533083,Switzerland
87,-0.7223181292095437,0.08416660268497898,Switzerland
88,-0.11093492041072474,0.7483082531934864,Other
89,1.1426966160011556,3.484196564721625,Spain
90,1.7764546068348894,0.3943009400948718,Spain
91,2.017290417778285,1.274641651743619,Switzerland
92,1.2366981444494336,0.9447476508383379,Switzerland
93,0.11382167130469696,1.0212992817222413,Switzerland
94,-0.25516015160141353,0.9636642887677007,Switzerland
95,0.7386534558258554,0.9788039477544772,Spain
96,0.8929304988117877,0.13531826346444759,Belgium
97,-0.3976024627519337,1.139562380048355,Belgium
98,0.3722616952656878,-0.14100640059466307,Belgium
99,-0.39939252985860774,0.7668889119014376,Germany
100,5.0772101925917745,0.2576729501374632,Germany
101,3.3744628453344103,0.48729499341252036,Germany
102,2.456732474741876,2.0378984929397888,Germany
103,3.8308339904146793,-0.23379004059725547,Germany
104,0.07595251761745637,0.7991347817779366,Germany
105,3.2725829499087453,0.8618372847552384,Germany
106,3.8292714994145287,1.9399020984942459,Germany
107,0.25464027780307924,0.7221162384060565,Other
108,0.023793276584262397,0.034077265027704584,Germany
109,2.267218343529889,0.7329696200219438,Germany
110,3.1128569119807135,0.4058611027714907,Germany
111,1.6508453529952136,0.49588667779481194,Other
112,2.859302841242331,0.6354771975007394,Spain
113,0.9421313500111803,0.25268777099222595,France
114,-1.9141202829642305,1.6106159785749747,France
115,3.363562590897183,-0.2588973508546562,France
116,-0.6039671060181362,0.5369667048468346,France
117,-1.3986668514626275,-0.4060994305721795,Germany
118,-1.2114362112175188,0.6015767204377471,France
119,1.0868142017772326,-0.41860913654577314,France
120,0.27597757625734687,0.851828704263095,Germany
121,-0.8575263240444055,-0.3607448062297157,Germany
122,2.2475589623524375,0.8652107095631371,Germany
123,1.4735286980090256,1.858715045036811,Germany
124,1.677718766790823,1.955675100724399,Spain
125,-1.3958909052769235,1.295635678084866,Germany
126,-3.3319407030806105,-0.6332309040551093,France
127,0.20155348687852426,1.2966857007311916,Spain
128,-0.2925556557690476,-1.125040492819943,France
129,-2.850012635447042,0.9857275642042412,France
130,-0.2086607617952631,1.230750756924259,Spain
131,-1.9529681416030593,-1.3000475106839708,Other
132,-0.257224967147717,0.4863133763266808,France
133,0.01945615336426065,1.6243728688455068,Other
134,-1.7364773800519027,1.930833726132064,Other
135,0.4018130047516683,0.7646082390553053,Germany
136,2.233978874185212,-0.09138518644508019,Germany
137,2.306809320067717,-0.6434696039424398,Germany
138,-1.1984586267712358,0.2769335321101678,Germany
139,1.7843959385404107,0.6651999712564018,Germany
140,-0.47346523414424674,0.9094993430204273,Germany
141,-1.7645049375026696,-0.22598397160483708,Germany
142,1.5407064258831682,-0.16651137761847318,France
143,3.067321153591915,0.012919443981446494,Germany
144,1.5437853341109584,-0.3339152277361132,Germany
145,-1.1625427111970832,-0.615382125536325,Germany
146,1.4430779762553785,0.46685099531197466,Germany
147,0.9764092308549406,0.6803198787715224,Germany
148,-2.178344420037594,-0.6152726028900546,Germany
149,-1.1110050854495022,0.39132588819105724,France
150,0.4601474694083101,1.3764795760732709,Germany
151,-0.5419219414096663,0.913632134139888,France
152,3.333637451673664,5.800796941763049,France
153,-0.9002201343711859,0.37455605992113655,Spain
154,2.848085200497155,1.49493411541208,Spain
155,4.373921782492364,0.7457890877180648,Spain
156,0.5665775536832509,0.22041000214210835,Spain
157,-1.0965184014704192,0.6211038525049796,Spain
158,0.22881362333886968,0.9721813186024905,Spain
159,0.6688647348972391,0.6610456835737911,Spain
160,-2.4141913866350904,0.9479381266538183,Spain
161,-3.382157427140134,0.602764582696259,Spain
162,0.39624126252801156,1.1754982792211122,Spain
163,-2.490227571703608,-0.5231974590536052,Spain
164,-1.2606302910772897,1.3377503394788532,Other
165,2.6734311599456513,-0.24692892091805405,France
166,0.14150511410975183,-0.15130033377511548,Spain
167,3.060459164762474,1.23184326915432,Spain
168,-0.9584038239612656,-1.3526868869676867,Other
169,-1.0033750171037552,0.7200142897414533,Germany
170,2.0116177708121814,0.12999806470719025,Germany
171,-1.874682158652614,0.348923031149109,Germany
172,2.6268990160109045,0.09531574279674995,France
173,-1.4034883631549464,1.7098273599993181,France
174,-2.6966641048560147,-0.3177048928301776,Other
175,-1.1059066338125143,0.7039798039808639,Germany
176,3.895173554899655,0.7989776815984071,France
177,3.1025088966792045,-0.7906743050942905,Germany
178,-0.1416398787060289,-1.0214772716304772,France
179,0.7453187613779201,0.5288179568934143,Germany
180,-2.178043801167756,-0.4993229091746081,France
181,-2.5151458793266834,1.0732720329987435,France
182,1.1212374962222427,-0.4777941875969206,Other
183,0.5476324469250415,-0.9958068064208184,France
184,2.0016375315556783,1.1602820441938058,Other
185,-0.7141298770300772,0.6432372040700661,France
186,-1.1292608644281252,0.5931602001072334,Germany
187,-1.6077560051462683,-0.3483029760952292,Germany
188,-1.0432160123556518,1.0922488762159603,Other
189,3.8677019578624527,-0.3023026935281257,France
190,1.5138872545311388,0.557253840200991,Other
191,1.0774238804859682,1.6258838880250235,Germany
192,-1.810280201003445,-0.045217076496176296,Other
193,-2.493482297541318,1.0452039489582805,Other
194,-2.2018356160593813,1.431332597367289,Other
195,-0.23147317551856275,0.5424308538061517,France
196,2.5984787903391724,4.548252852511032,Germany
197,-1.1480941192676117,1.1944125672167223,Other
198,-1.1208344698201922,0.14814798335297977,Germany
199,-1.202635971549165,-0.48638708331473895,France
200,1.992719265819574,0.01270766400012654,Other
201,-0.2929498175611333,0.6129164636096122,Spain
202,2.668670722850075,1.0351423353249767,Spain
203,2.406001040059617,-0.3063583003710756,France
204,0.6993741961152298,-0.7242484899363675,France
205,1.3373994505673357,0.5666711512248278,Germany
206,-0.9477161807750635,0.6469689405251404,Germany
207,-1.9329499032367496,-0.9097957173533856,France
208,-1.5512892491013035,3.099584945866814,Germany
209,-1.5149011235132637,-0.6823223388499298,France
210,1.3635731923214711,1.0528842111415158,Other
211,0.5200797465730048,0.5294351969334501,Germany
212,1.5987091716103499,0.7575397825679131,Other
213,0.8631869386347344,1.062223145369868,Other
214,-0.5360136850982306,1.4497324155393936,Germany
215,2.120848456342482,0.6197892644270817,Germany
216,-1.9242466033219106,1.424955598310058,Germany
217,2.27647524859095,-0.13881090445779015,France
218,-0.4836047193262944,0.715551392016782,France
219,-0.5960961821501508,-0.4716784140878254,France
220,-1.941365076504498,0.5616133032236582,Other
221,2.363300295301619,1.1136211495505821,Germany
222,1.4532401627676934,-0.3686174846165042,France
223,4.921957234186007,-0.241550252095581,Germany
224,-2.56675562448157,0.9614888135338537,Germany
225,-1.578122837080796,0.38387056790194335,Germany
226,-0.3911190728668676,0.636216659578142,France
227,1.4321241679220893,1.2735690943229694,Germany
228,3.4259309985457977,0.3782892450075275,Germany
229,3.0318859935885487,0.1693248525220585,Germany
230,0.5668637019898326,-0.41417878367753425,Germany
231,1.002185189743784,0.8131387597258666,Other
232,-0.4209946144832704,1.2993377719142463,Other
233,1.4241989551250023,0.6307001332182293,Germany
234,1.2320310825624239,0.8119738847241899,Germany
235,3.0040812195189734,0.6064002169195833,France
236,0.19888234590462808,0.4357360763284434,Other
237,-1.1587070455001753,1.5543811618307641,Other
238,0.4404912642216169,0.9636423640374259,France
239,-2.4195707176946817,1.0954546789686777,Other
240,0.5036032720080079,0.21159746717299835,Germany
241,1.0713288865017234,1.6032273882569608,France
242,-0.6790440943745248,0.6174333906937212,Germany
243,1.3092005495884098,0.08247466854785208,Germany
244,1.3160937818874714,-0.07766374412272957,Other
245,2.240929922225406,0.5767367007567337,Germany
246,-1.4396883317689555,0.5001360002972834,Germany
247,-0.28064959416326307,-0.1920258436910831,Germany
248,-0.3945137439140658,-1.029574901632473,France
249,-2.9311250012345322,-0.5496072616199988,France
250,-0.07041302019721966,1.4287597641970156,France
251,0.9045902718522788,1.2810501254106912,Other
252,-0.056281138591192645,-0.5875033514640245,Germany
253,2.3957367723447565,1.0821881381062914,France
254,1.2308775072408276,0.6353961802309054,France
255,0.05326676093389003,0.9407592064017616,Germany
256,-2.725400076561707,-0.20946510184904513,France
257,-1.3119605389672697,-0.08540969373532475,France
258,3.197882964429736,-0.699122626885588,Germany
259,1.774182970397529,2.0189649712025846,Other
260,-4.108984735817736,0.47266586285442247,Germany
261,-0.2232762074450963,0.9598151595372768,Other
262,2.5065654127978303,0.7951899892111249,Germany
263,1.2844716525851998,3.391333327937748,France
264,2.082033186582021,0.3088051724860118,France
265,-2.407163050731338,0.6859700844794622,France
266,0.3270872784693325,-0.504768958108188,Germany
267,1.3146739123163842,0.4778947432829348,France
268,0.7015588033001264,0.766716520660505,Other
269,4.129753236453384,2.2866900643465056,France
270,0.42219179570625354,0.3867299629355546,France
271,0.8565547021161525,-0.8010369107379341,France
272,4.554271843850572,0.20588784819665315,France
273,4.580939361947068,-0.26158828058505773,France
274,4.100681115120364,-0.3059601148378784,France
275,2.114857761819689,-0.5976539206325518,France
276,2.12252937045212,0.23128880571484658,France
277,-3.162197282093697,-0.2774386183853572,France
278,2.5473798307137745,2.952260733989672,Other
279,0.8586809473691691,0.437578630537724,France
280,-1.6469270035047547,1.5199821598239114,France
281,0.17635852424725335,0.1441137422616001,France
282,-0.34452878397102554,0.7991344273993177,Germany
283,0.03173117286343579,0.8106019209948784,France
284,-0.1836471501104527,-0.3868171230747653,France
285,0.33718741288955173,0.6559256393679571,Other
286,3.2251317763932446,0.5345790935372877,France
287,0.21528277733017198,0.429534042090673,Germany
288,-1.9020589638336716,0.4487538943800046,Germany
289,-1.3212152128817007,-0.024751416565672243,Germany
290,1.8488457826364424,0.5172957726500862,Other
291,3.5935549669500206,0.32310355305502203,Germany
292,-0.7584454500455395,1.2063939940914712,France
293,1.9248752664759685,0.20328939312056155,Germany
294,3.604053575481686,0.41273939488892036,Germany
295,0.7062710558968882,0.2519710904310178,Germany
296,2.095560672752779,0.9556792233965846,Germany
297,0.9985498029883315,-0.09790399419674613,Germany
298,3.242318194446609,0.20149551568168292,France
299,-1.2187670667744737,0.5859610341383102,Other
300,1.185963244998338,-0.22722519084347972,France
301,0.11534713073751796,1.365024947206462,Other
302,-1.4237182779580546,-0.13779270260420856,France
303,0.2939671216333359,-0.16486568696622775,France
304,3.972307268098145,-1.1919234881343403,Germany
305,2.165871933048612,0.1824100262408697,France
306,0.32292608495320424,0.23794484553584497,France
307,0.6961218638551362,-1.1182720567250894,France
308,0.8647160318026413,-0.36143775862089655,France
309,-1.3820078854498625,1.305900875069329,Other
310,2.102455747950365,-0.40470593720678877,France
311,2.691270952221153,0.21404924823840243,France
312,-0.00779691039860029,0.4041184920499439,France
313,-0.8994510154186207,0.908820429674517,France
314,4.317635208816883,1.295839070473137,France
315,-2.039568095952201,0.4568485734522294,France
316,-1.4301284327052708,0.8477624616891549,Other
317,-3.1183517918387267,-1.17333107147531,France
318,-0.49809675179605095,1.5350219376908278,France
319,-2.4369653282783657,1.2852726546778348,France
320,-2.4854699118651973,0.42131630119611296,Germany
321,0.1695288810346576,0.9967334996176409,Other
322,-0.6024188100480765,-0.0034527440219600074,France
323,-0.17401488485419903,0.16326709209416343,Other
324,3.7866732180821328,6.401409952735311,Other
325,2.570145921928437,-0.02454862293040303,United Kingdom
326,7.298223926050334,-2.013785160572155,United Kingdom
327,2.8438591788869823,0.8875745293004582,United Kingdom
328,-1.7230332796114836,0.8500853113613055,Other
329,2.0852424631519813,2.12667832845555,Other
330,4.551790944790727,1.5723038857896008,Other
331,1.909019442399219,0.3785853125733732,Other
332,0.5540255816354619,2.916681684914098,Other
333,-2.576439499204916,-1.8997538840261459,Other
334,3.3967334628195442,2.1319613949799785,Other
335,1.7736878912261973,0.8753165008257923,Other
336,1.1089326768941328,0.5506270849153873,Other
337,1.7193929423341723,0.4570026548588487,Other
338,-0.8973873038423047,-0.40407721807775115,Other
339,0.2383216872055369,2.7869553015036144,Other
340,3.7704958399844015,0.37140497011566276,Other
341,-0.13431730322502933,2.133695724875296,Other
342,0.0093651071843917,1.6210824097516574,Other
343,0.35615951650228067,1.2721295556388574,Other
344,1.0931533980985337,0.01602840581872697,Other
345,0.592637548947636,-0.6865073399131432,Other
346,2.328111951576005,0.5708635939557519,Other
347,0.04764264070356343,0.4705058797387736,Other
